Month,Operacion,Clase,Cliente,Producto,KG,Precio_Unit_Venta,Ganancia_USD,Moneda_de_Venta,Ganancia_MXN,Costo_Unit_Manufactura,Tipo_de_Cambio,lbs,Costo_Tot_Manufactura
11.0,1,2,86,127,500.0,54.47,1400.0,1,27236.0,33.99,19.45,1102.25,16997.2
11.0,1,2,86,140,500.0,174.31,4480.0,1,87155.25,215.95,19.45,1102.25,107975.65
11.0,1,2,5,134,450.0,175.39,4063.5,1,78924.56,135.43,19.42,992.025,60945.03
11.0,1,2,14,219,13872.0,61.76,44112.96,1,856797.12,51.79,19.42,30580.824,718414.25
11.0,1,2,86,121,1000.0,129.18,6640.0,1,129176.6,68.37,19.45,2204.5,68369.9
11.0,1,2,6,156,50.0,347.09,893.5,1,17354.27,251.37,19.42,110.225,12568.58
11.0,1,2,133,219,6000.0,69.34,21420.0,1,416036.41,52.04,19.42,13227.0,312234.0
11.0,1,2,133,173,1000.0,98.47,5070.0,1,98473.6,59.7,19.42,2204.5,59698.5
11.0,1,2,6,134,125.0,172.86,1112.5,1,21607.86,112.67,19.42,275.5625,14084.01
11.0,1,2,6,134,50.0,172.86,445.0,1,8643.15,112.67,19.42,110.225,5633.61
11.0,1,2,7,117,2000.0,79.05,8140.0,1,158101.59,55.9,19.42,4409.0,111798.0
11.0,1,2,91,26,25.0,162.74,4068.5,0,4068.5,131.88,19.42,55.1125,3297.12
11.0,1,2,91,26,175.0,162.74,28479.5,0,28479.5,131.88,19.42,385.7875,23079.81
11.0,1,2,6,5,25.0,148.2,190.75,1,3704.9,114.62,19.42,55.1125,2865.58
11.0,1,2,6,5,475.0,148.2,3624.25,1,70393.1,114.62,19.42,1047.1375,54445.97
11.0,1,2,6,86,1000.0,134.21,6910.0,1,134211.5,176.02,19.42,2204.5,176022.5
11.0,1,2,7,99,3000.0,109.16,16860.0,1,327468.31,58.75,19.42,6613.5,176243.09
11.0,1,2,7,99,3800.0,109.16,21356.0,1,414793.19,58.75,19.42,8377.1,223241.27
11.0,1,2,8,140,125.0,160.82,1035.0,1,20102.6,122.55,19.42,275.5625,15318.59
11.0,1,2,60,167,50.0,161.79,416.5,1,8089.6,145.89,19.42,110.225,7294.68
11.0,1,2,120,236,500.0,79.2,39600.0,0,39600.0,78.52,19.42,1102.25,39257.5
11.0,1,2,27,145,5000.0,72.06,18550.0,1,360293.0,86.2,19.42,11022.5,431023.5
11.0,1,2,27,107,5000.0,72.84,18750.0,1,364177.5,57.08,19.42,11022.5,285412.0
11.0,1,2,130,102,100.0,167.15,16715.0,0,16715.0,166.44,19.42,220.45,16644.39
11.0,1,2,130,133,200.0,142.82,28564.0,0,28564.0,26.81,19.42,440.9,5362.2
11.0,1,2,130,107,175.0,154.84,27097.0,0,27097.0,100.91,19.42,385.7875,17659.36
11.0,1,2,130,107,22.0,154.84,3406.48,0,3406.48,100.91,19.42,48.499,2220.03
11.0,1,2,90,107,225.0,149.17,1728.0,1,33562.6,103.97,19.42,496.0125,23393.45
11.0,1,2,130,117,300.0,74.28,22284.0,0,22284.0,55.9,19.42,661.35,16769.7
11.0,1,2,85,77,25.0,223.36,287.5,1,5584.06,53.57,19.42,55.1125,1339.23
11.0,1,2,85,76,25.0,203.94,262.5,1,5098.49,46.55,19.42,55.1125,1163.66
11.0,1,2,85,75,125.0,267.06,1718.75,1,33382.94,120.05,19.42,275.5625,15006.59
11.0,1,2,85,74,100.0,394.28,2030.0,1,39428.28,229.65,19.42,220.45,22965.32
11.0,1,2,85,84,100.0,108.38,558.0,1,10837.92,147.57,19.42,220.45,14756.82
11.0,1,2,85,54,400.0,154.22,3176.0,1,61686.8,56.49,19.42,881.8,22594.76
11.0,1,2,86,63,500.0,149.56,3850.0,1,74777.8,71.7,19.42,1102.25,35850.65
11.0,1,2,120,236,500.0,79.2,39600.0,0,39600.0,78.52,19.42,1102.25,39257.5
11.0,1,2,6,219,750.0,106.44,4110.0,1,79827.68,64.3,19.42,1653.375,48222.98
11.0,1,2,6,219,700.0,106.44,3836.0,1,74505.83,64.3,19.42,1543.15,45008.11
11.0,1,2,6,171,25.0,159.27,205.0,1,3981.68,98.2,19.42,55.1125,2455.0
11.0,1,2,6,171,275.0,159.27,2255.0,1,43798.43,98.2,19.42,606.2375,27005.03
11.0,1,2,6,13,273.0,194.62,2735.46,1,53130.3,197.11,19.42,601.8285,53811.44
11.0,1,2,60,130,125.0,230.74,1485.0,1,28842.86,145.26,19.42,275.5625,18157.03
11.0,1,2,31,117,2000.0,81.19,8360.0,1,162374.59,55.9,19.42,4409.0,111798.0
11.0,1,2,6,5,450.0,148.2,3433.5,1,66688.2,114.62,19.42,992.025,51580.4
11.0,1,2,6,189,325.0,181.99,3045.25,1,59147.27,142.21,19.42,716.4625,46218.41
11.0,1,2,6,219,2147.0,85.07,9403.86,1,182649.38,67.31,19.42,4733.0615,144513.06
11.0,1,2,6,53,1100.0,79.25,4488.0,1,87169.5,65.24,19.42,2424.95,71768.29
11.0,1,2,85,234,25.0,108.57,139.75,1,2714.34,67.17,19.42,55.1125,1679.2
11.0,1,2,151,173,5000.0,72.25,18600.0,1,361264.0,59.7,19.42,11022.5,298492.5
11.0,1,2,6,170,226.0,363.59,4230.72,1,82172.42,253.36,19.42,498.217,57258.84
11.0,1,2,6,163,408.0,336.99,7078.8,1,137490.12,189.3,19.42,899.436,77233.83
11.0,1,2,18,117,1000.0,56.91,2930.0,1,56908.8,55.9,19.42,2204.5,55899.0
11.0,1,2,6,125,100.0,124.5,641.0,1,12450.01,90.86,19.42,220.45,9086.5
11.0,1,2,33,56,450.0,196.79,4572.0,1,88553.7,163.44,19.37,992.025,73549.53
11.0,1,2,33,208,100.0,118.15,610.0,1,11814.91,116.06,19.37,220.45,11606.07
11.0,1,2,65,44,98.0,603.14,3051.72,1,59107.85,109.65,19.37,216.041,10745.95
11.0,1,2,65,17,75.0,637.23,2467.5,1,47792.27,337.66,19.37,165.3375,25324.69
11.0,1,2,33,208,500.0,118.15,3050.0,1,59074.55,116.06,19.37,1102.25,58030.35
11.0,1,2,33,56,1000.0,196.79,10160.0,1,196786.0,163.44,19.37,2204.5,163443.41
11.0,1,2,72,126,25.0,121.05,156.25,1,3026.36,117.26,19.37,55.1125,2931.51
11.0,1,2,72,125,25.0,196.79,254.0,1,4919.65,155.47,19.37,55.1125,3886.79
11.0,1,2,65,17,100.0,637.23,3290.0,1,63723.02,337.66,19.37,220.45,33766.25
11.0,1,2,65,107,100.0,303.12,1565.0,1,30312.02,222.88,19.37,220.45,22287.83
11.0,1,2,65,118,75.0,370.52,1434.75,1,27789.24,224.68,19.37,165.3375,16851.29
11.0,1,2,65,118,75.0,370.52,1434.75,1,27789.24,224.68,19.37,165.3375,16851.29
11.0,1,2,65,130,100.0,284.53,1469.0,1,28452.62,186.05,19.37,220.45,18604.87
11.0,1,2,103,134,75.0,303.31,1174.5,1,22748.54,278.34,19.37,165.3375,20875.34
11.0,1,2,103,134,75.0,303.31,1174.5,1,22748.54,278.34,19.37,165.3375,20875.34
11.0,1,2,103,107,50.0,116.79,301.5,1,5839.67,89.48,19.37,110.225,4474.0
11.0,1,2,103,107,50.0,116.79,301.5,1,5839.67,89.48,19.37,110.225,4474.0
11.0,1,2,14,219,1632.0,63.92,5385.6,1,104312.05,51.79,19.37,3597.744,84519.32
11.0,1,2,72,125,50.0,196.79,508.0,1,9839.3,155.47,19.37,110.225,7773.57
11.0,1,2,72,140,50.0,170.44,440.0,1,8522.23,143.31,19.37,110.225,7165.62
11.0,1,2,72,134,150.0,113.31,877.5,1,16996.04,80.87,19.37,330.675,12130.43
11.0,1,2,72,142,150.0,137.32,1063.5,1,20598.62,125.96,19.37,330.675,18893.75
11.0,1,2,6,112,50.0,214.99,555.0,1,10749.63,0.0,19.37,110.225,0.0
11.0,1,2,72,220,500.0,125.51,3240.0,1,62754.6,53.34,19.37,1102.25,26667.95
11.0,1,2,103,127,50.0,73.6,190.0,1,3680.06,63.98,19.37,110.225,3198.84
11.0,1,2,103,127,50.0,73.6,190.0,1,3680.06,63.98,19.37,110.225,3198.84
11.0,1,2,13,92,6034.0,81.73,25403.14,1,493171.5,66.17,19.41,13301.953,399243.22
11.0,1,2,13,92,3448.0,81.73,14516.08,1,281812.28,66.17,19.41,7601.116,228138.98
11.0,1,2,6,112,125.0,202.29,1302.5,1,25286.48,80.8,19.41,275.5625,10099.65
11.0,1,2,13,100,8750.0,90.47,40775.0,1,791597.62,57.44,19.41,19289.375,502621.88
11.0,1,2,13,100,3250.0,90.47,15145.0,1,294021.97,57.44,19.41,7164.625,186688.12
11.0,1,2,86,121,1000.0,128.91,6640.0,1,128907.6,68.37,19.41,2204.5,68369.9
11.0,1,2,118,130,25.0,290.68,7267.0,0,7267.0,235.66,19.41,55.1125,5891.61
11.0,1,2,5,140,625.0,207.92,6693.75,1,129951.13,155.74,19.41,1377.8125,97338.31
11.0,1,2,5,221,136.0,225.01,1576.24,1,30600.8,99.62,19.41,299.812,13548.59
11.0,1,2,5,107,450.0,181.52,4207.5,1,81683.55,111.12,19.41,992.025,50002.34
11.0,1,2,5,107,650.0,181.52,6077.5,1,117987.35,111.12,19.41,1432.925,72225.6
11.0,1,2,60,130,24.0,230.64,285.12,1,5535.26,145.26,19.41,52.908,3486.15
11.0,1,2,106,107,50.0,264.03,680.0,1,13201.39,153.4,19.41,110.225,7670.23
11.0,1,2,106,118,25.0,542.03,698.0,1,13550.83,328.57,19.41,55.1125,8214.2
11.0,1,2,104,133,25.0,450.4,580.0,1,11260.01,263.96,19.41,55.1125,6598.99
11.0,1,2,8,107,850.0,132.4,5797.0,1,112541.79,60.63,19.41,1873.825,51536.52
11.0,1,2,8,134,300.0,172.39,2664.0,1,51718.35,96.95,19.41,661.35,29083.56
11.0,1,2,60,125,75.0,324.99,1255.5,1,24374.03,269.13,19.41,165.3375,20184.77
11.0,1,2,60,125,25.0,324.99,418.5,1,8124.68,269.13,19.41,55.1125,6728.26
11.0,1,2,118,107,75.0,174.77,13107.75,0,13107.75,110.66,19.41,165.3375,8299.37
11.0,1,2,118,54,100.0,79.54,7954.0,0,7954.0,56.49,19.41,220.45,5648.69
11.0,1,2,85,234,875.0,108.52,4891.25,1,94957.71,67.17,19.41,1928.9375,58772.0
11.0,1,2,6,110,250.0,126.19,1625.0,1,31547.43,119.34,19.41,551.125,29836.25
11.0,1,2,129,220,500.0,70.3,35150.0,0,35150.0,53.34,19.41,1102.25,26667.95
11.0,1,2,85,54,500.0,154.15,3970.0,1,77072.8,56.49,19.41,1102.25,28243.45
11.0,1,2,91,133,100.0,336.44,1733.0,1,33644.12,0.0,19.41,220.45,0.0
11.0,1,2,52,111,200.0,75.0,15000.0,0,15000.0,59.18,19.41,440.9,11836.4
11.0,1,2,52,222,50.0,83.0,4150.0,0,4150.0,61.86,19.41,110.225,3093.22
11.0,1,2,6,102,25.0,363.62,468.25,1,9090.51,239.96,19.41,55.1125,5999.07
11.0,1,2,6,220,325.0,118.42,1982.5,1,38487.87,53.34,19.41,716.4625,17334.17
11.0,1,2,6,136,50.0,221.9,571.5,1,11094.99,79.92,19.41,110.225,3995.86
11.0,1,2,6,135,50.0,212.0,546.0,1,10599.94,94.34,19.41,110.225,4716.87
11.0,1,2,6,178,75.0,746.65,2884.5,1,55999.1,407.02,19.41,165.3375,30526.35
11.0,1,2,6,213,25.0,209.67,270.0,1,5241.73,117.96,19.41,55.1125,2949.02
11.0,1,2,6,126,100.0,223.06,1149.0,1,22306.46,255.65,19.41,220.45,25564.84
11.0,1,2,6,126,100.0,223.06,1149.0,1,22306.46,255.65,19.41,220.45,25564.84
11.0,1,2,6,219,226.0,85.03,989.88,1,19217.32,67.31,19.41,498.217,15211.9
11.0,1,2,56,133,150.0,270.17,40524.75,0,40524.75,111.51,19.41,330.675,16726.58
11.0,1,2,56,133,46.0,270.17,12427.59,0,12427.59,111.51,19.41,101.407,5129.48
11.0,1,2,6,137,100.0,183.27,944.0,1,18326.63,126.12,19.41,220.45,12612.08
11.0,1,2,6,230,75.0,293.73,1134.75,1,22029.81,210.89,19.41,165.3375,15817.06
11.0,1,2,148,219,500.0,65.04,1675.0,1,32518.1,46.63,19.41,1102.25,23312.65
11.0,1,2,85,140,25.0,340.13,438.0,1,8503.25,136.42,19.41,55.1125,3410.42
11.0,1,2,6,67,25.0,270.24,348.0,1,6756.0,119.93,19.41,55.1125,2998.27
11.0,1,2,6,72,25.0,213.55,275.0,1,5338.8,139.96,19.41,55.1125,3499.05
11.0,1,2,6,72,75.0,213.55,825.0,1,16016.39,139.96,19.41,165.3375,10497.14
11.0,1,2,6,66,25.0,428.46,551.75,1,10711.57,224.63,19.41,55.1125,5615.8
11.0,1,2,6,222,25.0,121.34,156.25,1,3033.41,61.86,19.41,55.1125,1546.61
11.0,1,2,6,222,975.0,121.34,6093.75,1,118302.89,61.86,19.41,2149.3875,60317.79
11.0,1,2,6,143,75.0,178.22,688.5,1,13366.4,101.99,19.41,165.3375,7649.57
11.0,1,2,64,127,3000.0,36.3,5610.0,1,108911.4,33.99,19.41,6613.5,101983.2
11.0,1,2,64,131,3000.0,44.65,6900.0,1,133955.09,34.14,19.41,6613.5,102434.1
11.0,1,2,133,219,6000.0,69.31,21420.0,1,415843.81,52.04,19.41,13227.0,312234.0
11.0,1,2,6,208,25.0,345.76,445.25,1,8644.0,116.06,19.41,55.1125,2901.52
11.0,1,2,6,112,1000.0,70.61,3640.0,1,70611.3,44.17,19.4,2204.5,44170.7
11.0,1,2,60,219,600.0,60.14,1860.0,1,36081.6,46.63,19.4,1322.7,27975.18
11.0,1,2,144,126,4000.0,96.02,19800.0,1,384094.41,84.09,19.4,8818.0,336348.41
11.0,1,2,6,13,728.0,194.38,7294.56,1,141505.0,197.11,19.4,1604.876,143497.17
11.0,1,2,34,105,175.0,92.34,833.0,1,16159.12,69.73,19.4,385.7875,12202.3
11.0,1,2,34,105,25.0,92.34,119.0,1,2308.45,69.73,19.4,55.1125,1743.19
11.0,1,2,118,133,50.0,179.06,8953.0,0,8953.0,130.02,19.4,110.225,6500.99
11.0,1,2,155,118,75.0,369.74,1429.5,1,27730.44,328.2,19.4,165.3375,24615.26
11.0,1,2,6,155,75.0,77.66,300.0,1,5824.14,128.66,19.41,165.3375,9649.52
11.0,1,2,118,219,1000.0,54.63,54630.0,0,54630.0,40.71,19.4,2204.5,40712.6
11.0,1,2,6,14,182.0,65.92,616.98,1,11998.3,50.78,19.45,401.219,9241.43
11.0,1,2,6,155,400.0,191.75,3944.0,1,76698.16,124.79,19.45,881.8,49917.08
11.0,1,2,66,218,4520.0,95.29,22148.0,1,430707.62,75.6,19.45,9964.34,341700.69
11.0,1,0,24,110,200.0,175.02,1800.0,1,35004.24,119.34,19.45,440.9,23869.0
11.0,1,2,135,107,100.0,180.08,926.0,1,18007.74,105.09,19.45,220.45,10508.94
11.0,1,2,137,168,125.0,93.15,598.75,1,11643.78,59.2,19.45,275.5625,7400.5
11.0,1,2,137,168,6.0,93.15,28.74,1,558.9,59.2,19.45,13.227,355.22
11.0,1,2,78,134,25.0,177.43,4435.75,0,4435.75,174.02,19.45,55.1125,4350.4
11.0,1,2,85,82,100.0,118.24,608.0,1,11823.65,61.85,19.45,220.45,6185.12
11.0,1,2,86,121,500.0,129.13,3320.0,1,64563.4,68.37,19.45,1102.25,34184.95
11.0,1,2,6,53,100.0,79.34,408.0,1,7934.29,65.24,19.45,220.45,6524.39
11.0,1,2,6,53,900.0,79.34,3672.0,1,71408.61,65.24,19.45,1984.05,58719.51
11.0,1,2,6,133,250.0,215.86,2775.0,1,53964.88,114.93,19.45,551.125,28732.2
11.0,1,2,66,217,182.0,100.93,944.58,1,18369.06,78.4,19.45,401.219,14268.71
11.0,1,2,66,217,364.0,100.93,1889.16,1,36738.12,78.4,19.45,802.438,28537.42
11.0,1,2,66,217,91.0,100.93,472.29,1,9184.53,78.4,19.45,200.6095,7134.35
11.0,1,2,66,217,84.0,100.93,435.96,1,8478.03,78.4,19.45,185.178,6585.56
11.0,1,2,106,126,100.0,289.56,1489.0,1,28956.29,171.95,19.45,220.45,17194.76
11.0,1,2,106,114,25.0,225.58,290.0,1,5639.57,134.04,19.45,55.1125,3351.05
11.0,1,2,106,110,50.0,136.91,352.0,1,6845.28,81.78,19.45,110.225,4088.9
11.0,1,0,1,140,200.0,155.57,1600.0,1,31114.88,108.49,19.45,440.9,21698.34
11.0,1,0,1,112,300.0,150.91,2328.0,1,45272.16,76.53,19.45,661.35,22959.45
11.0,1,2,6,72,100.0,213.91,1100.0,1,21391.48,139.96,19.45,220.45,13996.18
11.0,1,2,65,118,50.0,395.35,1016.5,1,19767.67,231.08,19.45,110.225,11553.97
11.0,1,2,6,219,2599.0,85.18,11383.62,1,221375.02,67.31,19.45,5729.4956,174936.88
11.0,1,2,6,172,226.0,239.58,2784.32,1,54146.12,195.75,19.45,498.217,44239.41
11.0,1,2,119,18,1000.0,59.17,3050.0,1,59166.0,45.81,19.4,2204.5,45811.7
11.0,1,2,108,131,1000.0,54.32,2800.0,1,54316.4,34.14,19.4,2204.5,34144.7
11.0,1,2,6,107,500.0,144.1,3705.0,1,72050.4,76.5,19.45,1102.25,38251.35
11.0,1,2,47,102,500.0,489.5,244750.0,0,244750.0,366.58,19.52,1102.25,183291.3
11.0,1,2,47,219,500.0,61.5,30750.0,0,30750.0,46.63,19.52,1102.25,23312.65
11.0,1,2,103,107,200.0,117.7,1206.0,1,23539.32,89.48,19.52,440.9,17895.98
11.0,1,2,8,107,500.0,277.55,7110.0,1,138776.55,253.12,19.52,1102.25,126559.7
11.0,1,2,5,130,200.0,134.87,1382.0,1,26974.56,117.67,19.52,440.9,23533.2
11.0,1,2,118,168,200.0,93.36,18672.0,0,18672.0,59.46,19.52,440.9,11891.82
11.0,1,2,118,168,75.0,93.36,7002.0,0,7002.0,59.46,19.52,165.3375,4459.43
11.0,1,2,118,168,22.0,93.36,2053.92,0,2053.92,59.46,19.52,48.499,1308.1
11.0,1,2,106,118,100.0,298.63,1530.0,1,29863.31,176.96,19.52,220.45,17696.02
11.0,1,2,103,107,300.0,117.7,1809.0,1,35308.98,89.48,19.52,661.35,26843.97
11.0,1,2,103,107,100.0,117.7,603.0,1,11769.66,89.48,19.52,220.45,8947.99
11.0,1,2,103,107,100.0,117.7,603.0,1,11769.66,89.48,19.52,220.45,8947.99
11.0,1,2,103,127,100.0,74.17,380.0,1,7417.03,63.98,19.52,220.45,6397.67
11.0,1,2,103,107,300.0,117.7,1809.0,1,35308.98,89.48,19.52,661.35,26843.97
11.0,1,2,103,121,150.0,97.59,750.0,1,14638.88,74.37,19.52,330.675,11155.85
11.0,1,2,103,121,50.0,97.59,250.0,1,4879.63,74.37,19.52,110.225,3718.62
11.0,1,2,101,131,19925.0,44.6,45429.0,1,888623.12,34.14,19.56,43924.664,680333.12
11.0,1,2,101,131,5075.0,44.6,11571.0,1,226336.88,34.14,19.56,11187.838,173284.34
11.0,1,2,154,107,150.0,172.9,25935.0,0,25935.0,92.86,19.56,330.675,13928.58
11.0,1,2,154,107,150.0,172.9,25935.0,0,25935.0,92.86,19.56,330.675,13928.58
11.0,1,2,154,133,150.0,138.0,20700.0,0,20700.0,166.24,19.56,330.675,24936.63
11.0,1,2,31,118,500.0,326.66,8350.0,1,163331.84,296.5,19.56,1102.25,148247.75
11.0,1,2,6,125,100.0,125.38,641.0,1,12538.41,90.86,19.56,220.45,9086.5
11.0,1,2,6,189,125.0,183.28,1171.25,1,22910.48,142.21,19.56,275.5625,17776.31
11.0,1,2,31,220,1000.0,95.06,4860.0,1,95065.0,53.34,19.56,2204.5,53335.9
11.0,1,2,156,220,500.0,79.22,2025.0,1,39610.4,53.34,19.56,1102.25,26667.95
11.0,1,2,29,111,500.0,72.96,1865.0,1,36480.7,59.18,19.56,1102.25,29591.0
11.0,1,2,6,140,50.0,80.09,205.0,1,4004.72,111.75,19.54,110.225,5587.61
11.0,1,2,6,41,100.0,244.78,1253.0,1,24477.61,120.06,19.54,220.45,12005.99
11.0,1,2,6,40,50.0,226.61,580.0,1,11330.42,80.39,19.54,110.225,4019.55
11.0,1,2,6,140,25.0,99.63,127.5,1,2490.74,111.75,19.54,55.1125,2793.81
11.0,1,2,6,140,75.0,99.63,382.5,1,7472.21,111.75,19.54,165.3375,8381.42
11.0,1,2,6,141,100.0,185.39,949.0,1,18538.9,216.99,19.54,220.45,21698.77
11.0,1,2,7,99,7000.0,109.79,39340.0,1,768514.62,58.75,19.54,15431.5,411233.91
11.0,1,2,6,136,175.0,184.22,1650.25,1,32237.96,79.92,19.54,385.7875,13985.51
11.0,1,2,6,135,125.0,174.25,1115.0,1,21781.75,94.34,19.54,275.5625,11792.18
11.0,1,2,6,235,50.0,433.29,1109.0,1,21664.54,227.37,19.54,110.225,11368.33
11.0,1,2,6,233,75.0,252.79,970.5,1,18958.91,69.2,19.54,165.3375,5189.67
11.0,1,2,6,212,25.0,145.93,186.75,1,3648.2,216.71,19.54,55.1125,5417.65
11.0,1,2,6,233,125.0,213.72,1367.5,1,26714.39,69.2,19.54,275.5625,8649.45
11.0,1,2,6,235,50.0,433.29,1109.0,1,21664.54,227.37,19.54,110.225,11368.33
11.0,1,2,6,79,50.0,200.04,512.0,1,10002.02,140.38,19.54,110.225,7019.13
11.0,1,2,6,78,25.0,131.08,167.75,1,3277.03,55.8,19.54,55.1125,1394.98
11.0,1,2,6,78,125.0,131.08,838.75,1,16385.15,55.8,19.54,275.5625,6974.9
11.0,1,2,6,184,50.0,334.05,855.0,1,16702.6,222.55,19.54,110.225,11127.61
11.0,1,2,6,23,75.0,186.56,716.25,1,13992.09,63.5,19.54,165.3375,4762.77
11.0,1,2,6,219,113.0,85.56,494.94,1,9668.75,67.31,19.54,249.1085,7605.95
11.0,1,2,6,140,75.0,99.63,382.5,1,7472.21,111.75,19.54,165.3375,8381.42
11.0,1,2,6,159,75.0,276.03,1059.75,1,20702.43,244.93,19.54,165.3375,18369.83
11.0,1,2,6,160,25.0,142.8,182.75,1,3570.06,69.26,19.54,55.1125,1731.45
11.0,1,2,6,160,75.0,142.8,548.25,1,10710.17,69.26,19.54,165.3375,5194.35
11.0,1,2,6,140,25.0,99.63,127.5,1,2490.74,111.75,19.54,55.1125,2793.81
11.0,1,2,6,134,250.0,100.61,1287.5,1,25151.58,69.33,19.54,551.125,17333.15
11.0,1,2,6,118,50.0,217.04,555.5,1,10851.81,142.8,19.54,110.225,7140.18
11.0,1,2,6,141,75.0,224.46,861.75,1,16834.46,216.99,19.54,165.3375,16274.08
11.0,1,2,72,130,225.0,134.4,1548.0,1,30240.5,94.06,19.54,496.0125,21163.55
11.0,1,2,72,118,225.0,192.42,2216.25,1,43294.88,158.91,19.54,496.0125,35754.1
11.0,1,2,72,125,100.0,100.61,515.0,1,10060.63,92.5,19.54,220.45,9249.59
11.0,1,2,72,140,25.0,187.73,240.25,1,4693.33,117.07,19.54,55.1125,2926.74
11.0,1,2,72,140,25.0,171.91,220.0,1,4297.75,143.31,19.54,55.1125,3582.81
11.0,1,2,72,107,275.0,88.3,1243.0,1,24282.25,77.68,19.54,606.2375,21362.61
11.0,1,2,72,107,22.0,88.3,99.44,1,1942.58,77.68,19.54,48.499,1709.01
11.0,1,2,72,118,24.0,192.42,236.4,1,4618.12,158.91,19.54,52.908,3813.77
11.0,1,2,72,130,22.0,134.4,151.36,1,2956.85,94.06,19.54,48.499,2069.32
11.0,1,2,6,144,25.0,281.89,360.75,1,7047.32,192.8,19.54,55.1125,4819.97
11.0,1,2,6,159,50.0,276.03,706.5,1,13801.62,244.93,19.54,110.225,12246.55
11.0,1,2,6,126,75.0,263.53,1011.75,1,19764.74,255.65,19.54,165.3375,19173.63
11.0,1,2,6,127,25.0,210.39,269.25,1,5259.85,32.22,19.54,55.1125,805.48
11.0,1,2,6,70,25.0,534.68,684.25,1,13366.96,231.6,19.54,55.1125,5790.06
11.0,1,2,6,219,339.0,85.56,1484.82,1,29006.26,67.31,19.54,747.3255,22817.85
11.0,1,2,6,116,25.0,414.15,530.0,1,10353.66,318.42,19.54,55.1125,7960.58
11.0,1,2,6,116,23.0,414.15,487.6,1,9525.36,318.42,19.54,50.7035,7323.73
11.0,1,2,6,230,200.0,287.56,2944.0,1,57511.62,210.89,19.54,440.9,42178.82
11.0,1,2,12,107,350.0,155.89,2793.0,1,54561.82,115.48,19.54,771.575,40418.63
11.0,1,2,12,107,75.0,158.43,608.25,1,11882.29,88.34,19.54,165.3375,6625.17
11.0,1,2,12,194,204.0,116.43,1215.84,1,23751.68,78.75,19.54,449.718,16065.65
11.0,1,2,12,107,50.0,158.43,405.5,1,7921.53,88.34,19.54,110.225,4416.78
11.0,1,2,12,107,150.0,155.89,1197.0,1,23383.64,115.48,19.54,330.675,17322.27
11.0,1,2,6,220,300.0,119.16,1830.0,1,35749.41,53.34,19.54,661.35,16000.77
11.0,1,2,6,134,25.0,100.61,128.75,1,2515.16,69.33,19.54,55.1125,1733.32
11.0,1,2,6,134,100.0,100.61,515.0,1,10060.63,69.33,19.54,220.45,6933.26
11.0,1,2,6,144,24.0,233.05,286.32,1,5593.32,192.8,19.54,52.908,4627.17
11.0,1,2,6,144,25.0,233.05,298.25,1,5826.37,192.8,19.54,55.1125,4819.97
11.0,1,2,6,118,100.0,177.97,911.0,1,17796.57,142.8,19.54,220.45,14280.36
11.0,1,2,6,141,50.0,224.46,574.5,1,11222.97,216.99,19.54,110.225,10849.39
11.0,1,2,6,23,100.0,147.49,755.0,1,14749.08,63.5,19.54,220.45,6350.36
11.0,1,2,6,143,50.0,140.26,359.0,1,7013.14,101.99,19.54,110.225,5099.71
11.0,1,2,6,143,50.0,140.26,359.0,1,7013.14,101.99,19.54,110.225,5099.71
11.0,1,2,6,22,75.0,186.37,715.5,1,13977.44,138.54,19.54,165.3375,10390.19
11.0,1,2,6,137,100.0,184.41,944.0,1,18441.23,126.12,19.54,220.45,12612.08
11.0,1,2,6,160,525.0,118.38,3181.5,1,62151.23,69.26,19.54,1157.3625,36360.45
11.0,1,2,6,160,125.0,118.38,757.5,1,14797.91,69.26,19.54,275.5625,8657.25
11.0,1,2,6,158,100.0,219.38,1123.0,1,21938.03,199.35,19.54,220.45,19934.72
11.0,1,2,6,67,25.0,271.93,348.0,1,6798.25,119.93,19.54,55.1125,2998.27
11.0,1,2,122,107,25.0,116.04,148.5,1,2900.98,80.33,19.54,55.1125,2008.21
11.0,1,2,122,107,22.0,116.04,130.68,1,2552.86,80.33,19.54,48.499,1767.22
11.0,1,2,6,222,950.0,122.09,5937.5,1,115990.25,61.86,19.54,2094.275,58771.18
11.0,0,2,86,121,500.0,129.71,3320.0,1,64856.85,68.37,19.54,1102.25,34184.95
12.0,1,2,6,87,350.0,361.99,6485.5,1,126695.56,562.14,19.54,771.575,196749.28
12.0,1,2,60,36,150.0,149.84,1150.5,1,22475.25,83.26,19.54,330.675,12489.33
12.0,1,2,7,209,4719.0,90.45,21848.97,1,426824.12,83.11,19.54,10403.035,392213.09
12.0,1,2,71,130,1525.0,105.69,8250.25,1,161170.23,98.59,19.54,3361.8625,150354.48
12.0,1,2,71,130,3475.0,105.69,18799.75,1,367256.78,98.59,19.54,7660.6377,342611.03
12.0,1,2,127,18,2720.0,35.36,4923.2,1,96175.66,33.83,19.54,5996.24,92020.05
12.0,1,2,6,179,25.0,469.24,600.5,1,11730.89,161.05,19.54,55.1125,4026.32
12.0,1,2,12,140,75.0,249.46,957.75,1,18709.84,143.18,19.54,165.3375,10738.79
12.0,1,2,12,220,50.0,135.38,346.5,1,6768.95,53.34,19.54,110.225,2666.8
12.0,1,2,2,118,50.0,458.49,1173.5,1,22924.56,132.03,19.54,110.225,6601.28
