Month,Fecha,Operacion,Clase,No_Factura,Cliente,Producto,KG,Precio_Unit_Venta,Ganancia_USD,Moneda_de_Venta,Ganancia_MXN,Moneda_MXN,Costo_Unit_Manufactura,Tipo_de_Cambio,Conversion_Ganancia_en_Dolares,lbs,Costo_Tot_Manufactura,Mes
8.0,08/02/2019,Venta,NAC,30462,Cliente 66,Producto 127,100.0,56.34,294.0, USD ,5633.83,MXP,33.99,19.16,294.0,220.45,3399.44,Agosto
8.0,08/02/2019,Venta,NAC,30462,Cliente 66,Producto 127,400.0,56.34,1176.0, USD ,22535.32,MXP,33.99,19.16,1176.0,881.8,13597.76,Agosto
8.0,08/02/2019,Venta,NAC,30463,Cliente 66,Producto 126,25.0,283.42,369.75, USD ,7085.41,MXP,155.22,19.16,369.75,55.1125,3880.39,Agosto
8.0,08/02/2019,Venta,NAC,30464,Cliente 119,Producto 18,1000.0,58.45,3050.0, USD ,58446.2,MXP,45.81,19.16,3050.0,2204.5,45811.7,Agosto
8.0,08/05/2019,Venta,NAC,30482,Cliente 6,Producto 134,50.0,170.55,445.0, USD ,8527.4,MXP,112.67,19.16,445.0,110.225,5633.61,Agosto
8.0,08/05/2019,Venta,NAC,30486,Cliente 48,Producto 18,200.0,91.98,960.0, USD ,18396.2,MXP,29.91,19.16,960.0,440.9,5982.8,Agosto
8.0,08/05/2019,Venta,NAC,30469,Cliente 6,Producto 178,25.0,784.9,1024.0, USD ,19622.61,MXP,407.02,19.16,1024.0,55.1125,10175.45,Agosto
8.0,08/05/2019,Venta,NAC,30470,Cliente 6,Producto 179,75.0,374.06,1464.0, USD ,28054.19,MXP,161.05,19.16,1464.0,165.3375,12078.96,Agosto
8.0,08/05/2019,Venta,NAC,30470,Cliente 6,Producto 178,25.0,737.0,961.5, USD ,18424.94,MXP,407.02,19.16,961.5,55.1125,10175.45,Agosto
8.0,08/05/2019,Venta,NAC,30496,Cliente 6,Producto 87,425.0,355.08,7875.25, USD ,150911.05,MXP,562.14,19.16,7875.25,936.9125,238909.84,Agosto
8.0,08/05/2019,Venta,NAC,30496,Cliente 6,Producto 13,455.0,192.01,4559.1, USD ,87364.69,MXP,197.11,19.16,4559.1,1003.0475,89685.73,Agosto
8.0,08/05/2019,Venta,NAC,30471,Cliente 6,Producto 134,25.0,98.69,128.75, USD ,2467.2,MXP,69.33,19.16,128.75,55.1125,1733.32,Agosto
8.0,08/05/2019,Venta,NAC,30471,Cliente 6,Producto 134,25.0,98.69,128.75, USD ,2467.2,MXP,69.33,19.16,128.75,55.1125,1733.32,Agosto
8.0,08/05/2019,Venta,NAC,30473,Cliente 6,Producto 140,300.0,78.57,1230.0, USD ,23570.13,MXP,111.75,19.16,1230.0,661.35,33525.66,Agosto
8.0,08/05/2019,Venta,NAC,30497,Cliente 124,Producto 95,25.0,244.13,318.5, USD ,6103.32,MXP,307.81,19.16,318.5,55.1125,7695.23,Agosto
8.0,08/05/2019,Venta,NAC,30476,Cliente 6,Producto 72,75.0,210.79,825.0, USD ,15809.23,MXP,139.96,19.16,825.0,165.3375,10497.14,Agosto
8.0,08/05/2019,Venta,NAC,30487,Cliente 60,Producto 140,50.0,152.34,397.5, USD ,7617.18,MXP,102.7,19.16,397.5,110.225,5135.17,Agosto
8.0,08/05/2019,Venta,NAC,30492,Cliente 65,Producto 107,100.0,299.9,1565.0, USD ,29989.63,MXP,222.88,19.16,1565.0,220.45,22287.83,Agosto
8.0,08/05/2019,Venta,NAC,30465,Cliente 6,Producto 118,50.0,212.9,555.5, USD ,10644.88,MXP,142.8,19.16,555.5,110.225,7140.18,Agosto
8.0,08/05/2019,Venta,NAC,30465,Cliente 6,Producto 23,50.0,183.0,477.5, USD ,9150.19,MXP,63.5,19.16,477.5,110.225,3175.18,Agosto
8.0,08/05/2019,Venta,NAC,30465,Cliente 6,Producto 143,100.0,137.59,718.0, USD ,13758.82,MXP,101.99,19.16,718.0,220.45,10199.42,Agosto
8.0,08/05/2019,Venta,NAC,30465,Cliente 6,Producto 220,375.0,116.89,2287.5, USD ,43834.69,MXP,53.34,19.16,2287.5,826.6875,20000.96,Agosto
8.0,08/05/2019,Venta,NAC,30465,Cliente 6,Producto 126,100.0,220.18,1149.0, USD ,22017.94,MXP,255.65,19.16,1149.0,220.45,25564.84,Agosto
8.0,08/05/2019,Venta,NAC,30465,Cliente 6,Producto 235,50.0,432.69,1129.0, USD ,21634.69,MXP,227.37,19.16,1129.0,110.225,11368.33,Agosto
8.0,08/05/2019,Venta,NAC,30465,Cliente 6,Producto 79,25.0,196.23,256.0, USD ,4905.65,MXP,140.38,19.16,256.0,55.1125,3509.56,Agosto
8.0,08/05/2019,Venta,NAC,30465,Cliente 6,Producto 78,25.0,166.91,217.75, USD ,4172.68,MXP,55.8,19.16,217.75,55.1125,1394.98,Agosto
8.0,08/05/2019,Venta,NAC,30466,Cliente 6,Producto 135,25.0,257.16,335.5, USD ,6429.09,MXP,94.34,19.16,335.5,55.1125,2358.44,Agosto
8.0,08/05/2019,Venta,NAC,30479,Cliente 106,Producto 107,50.0,169.97,443.5, USD ,8498.66,MXP,81.01,19.16,443.5,110.225,4050.42,Agosto
8.0,08/05/2019,Venta,NAC,30493,Cliente 65,Producto 133,25.0,562.43,733.75, USD ,14060.63,MXP,345.42,19.16,733.75,55.1125,8635.49,Agosto
8.0,08/05/2019,Venta,NAC,30491,Cliente 65,Producto 133,100.0,364.47,1902.0, USD ,36447.46,MXP,258.06,19.16,1902.0,220.45,25805.8,Agosto
8.0,08/05/2019,Venta,NAC,30499,Cliente 6,Producto 52,50.0,300.85,785.0, USD ,15042.72,MXP,243.72,19.16,785.0,110.225,12185.86,Agosto
8.0,08/05/2019,Venta,NAC,30495,Cliente 6,Producto 88,25.0,270.96,353.5, USD ,6774.02,MXP,119.9,19.16,353.5,55.1125,2997.6,Agosto
8.0,08/05/2019,Venta,NAC,30495,Cliente 6,Producto 88,75.0,270.96,1060.5, USD ,20322.05,MXP,119.9,19.16,1060.5,165.3375,8992.8,Agosto
8.0,08/05/2019,Venta,NAC,30478,Cliente 6,Producto 141,100.0,181.85,949.0, USD ,18185.4,MXP,216.99,19.16,949.0,220.45,21698.77,Agosto
8.0,08/05/2019,Venta,NAC,30478,Cliente 6,Producto 23,25.0,183.0,238.75, USD ,4575.1,MXP,63.5,19.16,238.75,55.1125,1587.59,Agosto
8.0,08/05/2019,Venta,NAC,30478,Cliente 6,Producto 23,25.0,183.0,238.75, USD ,4575.1,MXP,63.5,19.16,238.75,55.1125,1587.59,Agosto
8.0,08/05/2019,Venta,NAC,30478,Cliente 6,Producto 137,25.0,219.22,286.0, USD ,5480.53,MXP,126.12,19.16,286.0,55.1125,3153.02,Agosto
8.0,08/05/2019,Venta,NAC,30478,Cliente 6,Producto 137,25.0,219.22,286.0, USD ,5480.53,MXP,126.12,19.16,286.0,55.1125,3153.02,Agosto
8.0,08/05/2019,Venta,NAC,30478,Cliente 6,Producto 112,200.0,199.68,2084.0, USD ,39935.06,MXP,80.8,19.16,2084.0,440.9,16159.44,Agosto
8.0,08/05/2019,Venta,NAC,30478,Cliente 6,Producto 134,275.0,98.69,1416.25, USD ,27139.17,MXP,69.33,19.16,1416.25,606.2375,19066.47,Agosto
8.0,08/05/2019,Venta,NAC,30478,Cliente 6,Producto 160,150.0,120.92,946.5, USD ,18137.49,MXP,69.26,19.16,946.5,330.675,10388.7,Agosto
8.0,08/05/2019,Venta,NAC,30478,Cliente 6,Producto 160,300.0,120.92,1893.0, USD ,36274.98,MXP,69.26,19.16,1893.0,661.35,20777.4,Agosto
8.0,08/05/2019,Venta,NAC,30478,Cliente 6,Producto 233,25.0,295.87,386.0, USD ,7396.8,MXP,69.2,19.16,386.0,55.1125,1729.89,Agosto
8.0,08/05/2019,Venta,NAC,30478,Cliente 6,Producto 158,50.0,198.91,519.0, USD ,9945.44,MXP,199.35,19.16,519.0,110.225,9967.36,Agosto
8.0,08/05/2019,Venta,NAC,30475,Cliente 6,Producto 136,125.0,180.7,1178.75, USD ,22588.04,MXP,79.92,19.16,1178.75,275.5625,9989.65,Agosto
8.0,08/05/2019,Venta,NAC,30475,Cliente 6,Producto 135,75.0,209.26,819.0, USD ,15694.25,MXP,94.34,19.16,819.0,165.3375,7075.31,Agosto
8.0,08/05/2019,Venta,NAC,30475,Cliente 6,Producto 159,25.0,318.68,415.75, USD ,7966.89,MXP,244.93,19.16,415.75,55.1125,6123.28,Agosto
8.0,08/05/2019,Venta,NAC,30475,Cliente 6,Producto 22,50.0,182.81,477.0, USD ,9140.61,MXP,138.54,19.16,477.0,110.225,6926.8,Agosto
8.0,08/05/2019,Venta,NAC,30475,Cliente 6,Producto 78,25.0,214.81,280.25, USD ,5370.35,MXP,55.8,19.16,280.25,55.1125,1394.98,Agosto
8.0,08/05/2019,Venta,NAC,30498,Cliente 6,Producto 125,50.0,283.99,741.0, USD ,14199.56,MXP,269.13,19.16,741.0,110.225,13456.51,Agosto
8.0,08/05/2019,Venta,NAC,30498,Cliente 6,Producto 133,100.0,240.68,1256.0, USD ,24068.35,MXP,165.79,19.16,1256.0,220.45,16579.36,Agosto
8.0,08/05/2019,Venta,NAC,30494,Cliente 6,Producto 140,100.0,171.51,895.0, USD ,17150.62,MXP,102.7,19.16,895.0,220.45,10270.33,Agosto
8.0,08/05/2019,Venta,NAC,30485,Cliente 12,Producto 127,50.0,338.8,884.0, USD ,16939.83,MXP,126.38,19.16,884.0,110.225,6319.14,Agosto
8.0,08/05/2019,Venta,NAC,30490,Cliente 65,Producto 114,75.0,175.15,685.5, USD ,13136.03,MXP,114.93,19.16,685.5,165.3375,8620.08,Agosto
8.0,08/05/2019,Venta,NAC,30488,Cliente 65,Producto 219,100.0,121.87,636.0, USD ,12187.48,MXP,46.63,19.16,636.0,220.45,4662.53,Agosto
8.0,08/05/2019,Venta,NAC,30489,Cliente 65,Producto 118,150.0,366.58,2869.5, USD ,54987.38,MXP,224.68,19.16,2869.5,330.675,33702.57,Agosto
8.0,08/05/2019,Venta,NAC,30483,Cliente 6,Producto 163,680.0,332.47,11798.0, USD ,226081.5,MXP,189.3,19.16,11798.0,1499.06,128723.05,Agosto
8.0,08/05/2019,Venta,NAC,30480,Cliente 106,Producto 133,50.0,217.69,568.0, USD ,10884.42,MXP,86.61,19.16,568.0,110.225,4330.67,Agosto
8.0,08/05/2019,Venta,EXT,30481,Cliente 1,Producto 140,350.0,153.3,2800.0, USD ,53655.56,MXP,108.49,19.16,2800.0,771.575,37972.1,Agosto
8.0,08/05/2019,Venta,EXT,30481,Cliente 1,Producto 140,125.0,153.3,1000.0, USD ,19162.7,MXP,108.49,19.16,1000.0,275.5625,13561.46,Agosto
8.0,08/05/2019,Venta,EXT,30481,Cliente 1,Producto 140,24.0,153.3,192.0, USD ,3679.24,MXP,108.49,19.16,192.0,52.908,2603.8,Agosto
8.0,08/05/2019,Venta,NAC,30484,Cliente 12,Producto 194,340.0,114.21,2026.4, USD ,38831.3,MXP,78.75,19.16,2026.4,749.53,26776.09,Agosto
8.0,08/05/2019,Venta,NAC,30484,Cliente 12,Producto 107,25.0,155.41,202.75, USD ,3885.24,MXP,88.34,19.16,202.75,55.1125,2208.39,Agosto
8.0,08/05/2019,Venta,NAC,30484,Cliente 12,Producto 107,50.0,155.41,405.5, USD ,7770.48,MXP,88.34,19.16,405.5,110.225,4416.78,Agosto
8.0,08/05/2019,Venta,NAC,30484,Cliente 12,Producto 107,75.0,155.41,608.25, USD ,11655.71,MXP,88.34,19.16,608.25,165.3375,6625.17,Agosto
8.0,08/05/2019,Venta,NAC,30503,Cliente 65,Producto 133,250.0,231.49,3020.0, USD ,57871.35,MXP,107.53,19.16,3020.0,551.125,26881.93,Agosto
8.0,08/05/2019,Venta,NAC,30503,Cliente 65,Producto 133,21.0,231.49,253.68, USD ,4861.19,MXP,107.53,19.16,253.68,46.2945,2258.08,Agosto
8.0,08/05/2019,Venta,NAC,30472,Cliente 6,Producto 140,350.0,239.53,4375.0, USD ,83836.83,MXP,167.88,19.16,4375.0,771.575,58756.57,Agosto
8.0,08/05/2019,Venta,NAC,30467,Cliente 6,Producto 222,875.0,119.77,5468.75, USD ,104796.04,MXP,61.86,19.16,5468.75,1928.9375,54131.35,Agosto
8.0,08/05/2019,Venta,NAC,30467,Cliente 6,Producto 222,125.0,119.77,781.25, USD ,14970.86,MXP,61.86,19.16,781.25,275.5625,7733.05,Agosto
8.0,08/05/2019,Venta,NAC,30477,Cliente 6,Producto 233,100.0,209.64,1094.0, USD ,20963.99,MXP,69.2,19.16,1094.0,220.45,6919.56,Agosto
8.0,08/05/2019,Venta,NAC,30474,Cliente 6,Producto 78,25.0,214.81,280.25, USD ,5370.35,MXP,55.8,19.16,280.25,55.1125,1394.98,Agosto
8.0,08/05/2019,Venta,NAC,30468,Cliente 6,Producto 40,25.0,222.29,290.0, USD ,5557.18,MXP,80.39,19.16,290.0,55.1125,2009.77,Agosto
8.0,08/05/2019,Venta,NAC,30502,Cliente 65,Producto 219,150.0,121.87,954.0, USD ,18281.22,MXP,46.63,19.16,954.0,330.675,6993.8,Agosto
8.0,08/05/2019,Venta,NAC,30500,Cliente 56,Producto 133,0.0,270.16,54032.0, MXP ,54032.0,MXP,0.0,19.16,2819.64,0.0,0.0,Agosto
8.0,08/05/2019,Venta,NAC,30501,Cliente 56,Producto 133,0.0,270.16,54032.0, MXP ,54032.0,MXP,111.51,19.16,2819.64,0.0,0.0,Agosto
8.0,08/05/2019,Venta,NAC,30501,Cliente 56,Producto 126,0.0,157.92,31584.0, MXP ,31584.0,MXP,129.0,19.16,1648.2,0.0,0.0,Agosto
8.0,08/06/2019,Venta,NAC,30504,Cliente 13,Producto 100,6000.0,89.99,27960.0, USD ,539952.62,MXP,42.4,19.31,27960.01,13227.0,254408.41,Agosto
8.0,08/06/2019,Venta,NAC,30504,Cliente 13,Producto 100,6000.0,89.99,27960.0, USD ,539952.62,MXP,42.4,19.31,27960.01,13227.0,254408.41,Agosto
8.0,08/06/2019,Venta,NAC,30513,Cliente 152,Producto 127,500.0,41.71,1080.0, USD ,20856.55,MXP,33.99,19.31,1080.0,1102.25,16997.2,Agosto
8.0,08/06/2019,Venta,NAC,30519,Cliente 155,Producto 107,125.0,329.26,2131.25, USD ,41157.85,MXP,234.97,19.31,2131.25,275.5625,29371.28,Agosto
8.0,08/06/2019,Venta,NAC,30519,Cliente 155,Producto 107,175.0,329.26,2983.75, USD ,57620.99,MXP,234.97,19.31,2983.75,385.7875,41119.79,Agosto
8.0,08/06/2019,Venta,NAC,30521,Cliente 6,Producto 102,25.0,306.09,396.25, USD ,7652.22,MXP,239.96,19.31,396.25,55.1125,5999.07,Agosto
8.0,08/06/2019,Venta,NAC,30508,Cliente 5,Producto 107,250.0,135.37,1752.5, USD ,33843.58,MXP,74.45,19.31,1752.5,551.125,18611.33,Agosto
8.0,08/06/2019,Venta,NAC,30508,Cliente 5,Producto 107,17.0,135.37,119.17, USD ,2301.36,MXP,74.45,19.31,119.17,37.4765,1265.57,Agosto
8.0,08/06/2019,Venta,NAC,30511,Cliente 107,Producto 107,500.0,230.77,5975.0, USD ,115386.8,MXP,187.05,19.31,5975.0,1102.25,93523.95,Agosto
8.0,08/06/2019,Venta,NAC,30511,Cliente 107,Producto 140,1000.0,252.21,13060.0, USD ,252209.5,MXP,167.88,19.31,13060.0,2204.5,167875.91,Agosto
8.0,08/06/2019,Venta,NAC,30509,Cliente 5,Producto 107,950.0,180.56,8882.5, USD ,171535.33,MXP,111.12,19.31,8882.5,2094.275,105560.49,Agosto
8.0,08/06/2019,Venta,NAC,30509,Cliente 5,Producto 107,50.0,180.56,467.5, USD ,9028.18,MXP,111.12,19.31,467.5,110.225,5555.82,Agosto
8.0,08/06/2019,Venta,NAC,30523,Cliente 6,Producto 127,100.0,43.84,227.0, USD ,4383.73,MXP,33.99,19.31,227.0,220.45,3399.44,Agosto
8.0,08/06/2019,Venta,NAC,30523,Cliente 6,Producto 125,200.0,123.79,1282.0, USD ,24757.48,MXP,90.86,19.31,1282.0,440.9,18173.0,Agosto
8.0,08/06/2019,Venta,NAC,30523,Cliente 6,Producto 189,250.0,180.95,2342.5, USD ,45237.43,MXP,142.21,19.31,2342.5,551.125,35552.63,Agosto
8.0,08/06/2019,Venta,NAC,30523,Cliente 6,Producto 140,500.0,241.4,6250.0, USD ,120697.5,MXP,167.88,19.31,6250.0,1102.25,83937.95,Agosto
8.0,08/06/2019,Venta,NAC,30522,Cliente 6,Producto 140,525.0,241.4,6562.5, USD ,126732.38,MXP,167.88,19.31,6562.5,1157.3625,88134.85,Agosto
8.0,08/06/2019,Venta,NAC,30517,Cliente 6,Producto 107,300.0,123.01,1911.0, USD ,36904.47,MXP,51.04,19.31,1911.0,661.35,15311.73,Agosto
8.0,08/06/2019,Venta,NAC,30517,Cliente 6,Producto 107,500.0,123.01,3185.0, USD ,61507.45,MXP,51.04,19.31,3185.0,1102.25,25519.55,Agosto
8.0,08/06/2019,Venta,NAC,30505,Cliente 66,Producto 126,25.0,285.62,369.75, USD ,7140.47,MXP,155.22,19.31,369.75,55.1125,3880.39,Agosto
8.0,08/06/2019,Venta,NAC,30510,Cliente 5,Producto 140,600.0,206.83,6426.0, USD ,124096.32,MXP,155.74,19.31,6426.0,1322.7,93444.78,Agosto
8.0,08/06/2019,Venta,NAC,30514,Cliente 130,Producto 117,300.0,74.28,22284.0, MXP ,22284.0,MXP,55.9,19.31,1153.92,661.35,16769.7,Agosto
8.0,08/06/2019,Venta,NAC,30515,Cliente 130,Producto 220,150.0,77.28,11592.0, MXP ,11592.0,MXP,53.34,19.31,600.26,330.675,8000.39,Agosto
8.0,08/06/2019,Venta,NAC,30520,Cliente 6,Producto 133,50.0,214.36,555.0, USD ,10717.94,MXP,114.93,19.31,555.0,110.225,5746.44,Agosto
8.0,08/06/2019,Venta,NAC,30520,Cliente 6,Producto 133,100.0,214.36,1110.0, USD ,21435.88,MXP,114.93,19.31,1110.0,220.45,11492.88,Agosto
8.0,08/06/2019,Venta,NAC,30507,Cliente 133,Producto 219,6000.0,68.94,21420.0, USD ,413654.41,MXP,52.04,19.31,21420.0,13227.0,312234.0,Agosto
8.0,08/06/2019,Venta,NAC,30507,Cliente 133,Producto 173,1000.0,97.91,5070.0, USD ,97909.8,MXP,59.7,19.31,5070.0,2204.5,59698.5,Agosto
8.0,08/06/2019,Venta,NAC,30516,Cliente 54,Producto 54,250.0,90.76,1175.0, USD ,22691.13,MXP,56.49,19.31,1175.0,551.125,14121.73,Agosto
8.0,08/06/2019,Venta,NAC,30506,Cliente 66,Producto 217,819.0,84.97,3603.6, USD ,69591.25,MXP,78.4,19.31,3603.6,1805.4855,64209.19,Agosto
8.0,08/06/2019,Venta,NAC,30512,Cliente 52,Producto 111,150.0,75.0,11250.0, MXP ,11250.0,MXP,59.18,19.31,582.55,330.675,8877.3,Agosto
8.0,08/06/2019,Venta,NAC,30512,Cliente 52,Producto 222,25.0,83.0,2075.0, MXP ,2075.0,MXP,61.86,19.31,107.45,55.1125,1546.61,Agosto
8.0,08/06/2019,Venta,NAC,30518,Cliente 86,Producto 127,500.0,54.07,1400.0, USD ,27036.25,MXP,33.99,19.31,1400.0,1102.25,16997.2,Agosto
8.0,08/06/2019,Venta,NAC,30524,Cliente 6,Producto 102,0.0,409.99,530.75, USD ,10249.63,MXP,239.96,19.31,530.75,0.0,0.0,Agosto
8.0,08/07/2019,Venta,NAC,30529,Cliente 71,Producto 130,4925.0,106.98,26841.25, USD ,526869.62,MXP,98.59,19.63,26841.25,10857.162,485571.03,Agosto
8.0,08/07/2019,Venta,NAC,30529,Cliente 71,Producto 130,75.0,106.98,408.75, USD ,8023.4,MXP,98.59,19.63,408.75,165.3375,7394.48,Agosto
8.0,08/07/2019,Venta,NAC,30547,Cliente 6,Producto 5,800.0,149.77,6104.0, USD ,119816.0,MXP,114.62,19.63,6104.0,1763.6,91698.48,Agosto
8.0,08/07/2019,Venta,NAC,30550,Cliente 6,Producto 14,455.0,66.54,1542.45, USD ,30276.88,MXP,50.78,19.63,1542.45,1003.0475,23103.58,Agosto
8.0,08/07/2019,Venta,NAC,30540,Cliente 118,Producto 125,25.0,413.7,10342.5, MXP ,10342.5,MXP,223.93,19.63,526.9,55.1125,5598.28,Agosto
8.0,08/07/2019,Venta,NAC,30540,Cliente 118,Producto 125,21.0,413.7,8687.7, MXP ,8687.7,MXP,223.93,19.63,442.59,46.2945,4702.55,Agosto
8.0,08/07/2019,Venta,NAC,30530,Cliente 76,Producto 118,50.0,576.7,1469.0, USD ,28835.15,MXP,328.2,19.63,1469.0,110.225,16410.17,Agosto
8.0,08/07/2019,Venta,NAC,30528,Cliente 141,Producto 219,791.0,139.17,5608.19, USD ,110083.71,MXP,67.31,19.63,5608.19,1743.7595,53241.66,Agosto
8.0,08/07/2019,Venta,NAC,30548,Cliente 6,Producto 53,500.0,80.09,2040.0, USD ,40043.35,MXP,65.24,19.63,2040.0,1102.25,32621.95,Agosto
8.0,08/07/2019,Venta,NAC,30537,Cliente 126,Producto 133,50.0,182.75,465.5, USD ,9137.35,MXP,136.59,19.63,465.5,110.225,6829.65,Agosto
8.0,08/07/2019,Venta,NAC,30537,Cliente 126,Producto 102,25.0,107.17,136.5, USD ,2679.37,MXP,89.01,19.63,136.5,55.1125,2225.31,Agosto
8.0,08/07/2019,Venta,NAC,30532,Cliente 103,Producto 127,225.0,74.59,855.0, USD ,16782.89,MXP,63.98,19.63,855.0,496.0125,14394.76,Agosto
8.0,08/07/2019,Venta,NAC,30532,Cliente 103,Producto 127,75.0,74.59,285.0, USD ,5594.3,MXP,63.98,19.63,285.0,165.3375,4798.25,Agosto
8.0,08/07/2019,Venta,NAC,30545,Cliente 118,Producto 118,50.0,210.76,10538.0, MXP ,10538.0,MXP,183.66,19.63,536.86,110.225,9182.91,Agosto
8.0,08/07/2019,Venta,NAC,30545,Cliente 118,Producto 139,125.0,208.78,26097.5, MXP ,26097.5,MXP,206.57,19.63,1329.53,275.5625,25821.39,Agosto
8.0,08/07/2019,Venta,NAC,30544,Cliente 118,Producto 126,100.0,319.2,31920.0, MXP ,31920.0,MXP,286.37,19.63,1626.16,220.45,28636.61,Agosto
8.0,08/07/2019,Venta,NAC,30544,Cliente 118,Producto 140,75.0,170.06,12754.5, MXP ,12754.5,MXP,128.73,19.63,649.78,165.3375,9654.82,Agosto
8.0,08/07/2019,Venta,NAC,30535,Cliente 6,Producto 112,50.0,243.79,621.0, USD ,12189.67,MXP,80.8,19.63,621.0,110.225,4039.86,Agosto
8.0,08/07/2019,Venta,NAC,30546,Cliente 118,Producto 125,100.0,413.7,41370.0, MXP ,41370.0,MXP,223.93,19.63,2107.59,220.45,22393.1,Agosto
8.0,08/07/2019,Venta,NAC,30543,Cliente 118,Producto 107,75.0,119.83,8987.25, MXP ,8987.25,MXP,111.74,19.63,457.85,165.3375,8380.5,Agosto
8.0,08/07/2019,Venta,NAC,30543,Cliente 118,Producto 140,25.0,137.42,3435.5, MXP ,3435.5,MXP,132.45,19.63,175.02,55.1125,3311.35,Agosto
8.0,08/07/2019,Venta,NAC,30534,Cliente 97,Producto 140,50.0,210.23,535.5, USD ,10511.39,MXP,119.67,19.63,535.5,110.225,5983.63,Agosto
8.0,08/07/2019,Venta,NAC,30531,Cliente 103,Producto 127,50.0,74.59,190.0, USD ,3729.53,MXP,63.98,19.63,190.0,110.225,3198.84,Agosto
8.0,08/07/2019,Venta,NAC,30531,Cliente 103,Producto 127,50.0,74.59,190.0, USD ,3729.53,MXP,63.98,19.63,190.0,110.225,3198.84,Agosto
8.0,08/07/2019,Venta,NAC,30533,Cliente 103,Producto 121,150.0,98.15,750.0, USD ,14721.83,MXP,74.37,19.63,750.0,330.675,11155.85,Agosto
8.0,08/07/2019,Venta,NAC,30538,Cliente 118,Producto 130,50.0,210.88,10544.0, MXP ,10544.0,MXP,235.66,19.63,537.16,110.225,11783.23,Agosto
8.0,08/07/2019,Venta,NAC,30538,Cliente 118,Producto 130,25.0,210.88,5272.0, MXP ,5272.0,MXP,235.66,19.63,268.58,55.1125,5891.61,Agosto
8.0,08/07/2019,Venta,NAC,30551,Cliente 6,Producto 121,100.0,476.4,2427.0, USD ,47639.83,MXP,192.27,19.63,2427.0,220.45,19227.29,Agosto
8.0,08/07/2019,Venta,NAC,30551,Cliente 6,Producto 121,100.0,451.86,2302.0, USD ,45186.19,MXP,250.11,19.63,2302.0,220.45,25010.89,Agosto
8.0,08/07/2019,Venta,NAC,30551,Cliente 6,Producto 121,100.0,451.86,2302.0, USD ,45186.19,MXP,250.11,19.63,2302.0,220.45,25010.89,Agosto
8.0,08/07/2019,Venta,NAC,30549,Cliente 6,Producto 53,2300.0,80.09,9384.0, USD ,184199.41,MXP,65.24,19.63,9384.0,5070.35,150060.97,Agosto
8.0,08/07/2019,Venta,NAC,30526,Cliente 129,Producto 127,500.0,35.7,17850.0, MXP ,17850.0,MXP,33.99,19.63,909.36,1102.25,16997.2,Agosto
8.0,08/07/2019,Venta,NAC,30542,Cliente 118,Producto 118,50.0,210.76,10538.0, MXP ,10538.0,MXP,183.66,19.63,536.86,110.225,9182.91,Agosto
8.0,08/07/2019,Venta,NAC,30542,Cliente 118,Producto 118,50.0,210.76,10538.0, MXP ,10538.0,MXP,183.66,19.63,536.86,110.225,9182.91,Agosto
8.0,08/07/2019,Venta,NAC,30536,Cliente 6,Producto 112,250.0,184.91,2355.0, USD ,46226.53,MXP,80.8,19.63,2355.0,551.125,20199.3,Agosto
8.0,08/07/2019,Venta,NAC,30525,Cliente 66,Producto 218,2034.0,77.46,8074.98, USD ,157557.3,MXP,75.6,19.63,8026.72,4483.953,153765.31,Agosto
8.0,08/07/2019,Venta,NAC,30527,Cliente 4,Producto 225,4000.0,82.44,16800.0, USD ,329768.81,MXP,64.34,19.63,16800.0,8818.0,257342.41,Agosto
8.0,08/07/2019,Venta,NAC,30541,Cliente 118,Producto 219,1000.0,54.63,54630.0, MXP ,54630.0,MXP,40.71,19.63,2783.11,2204.5,40712.6,Agosto
8.0,08/07/2019,Venta,NAC,30539,Cliente 118,Producto 149,300.0,111.37,33411.0, MXP ,33411.0,MXP,69.78,19.63,1702.12,661.35,20934.78,Agosto
8.0,08/07/2019,Venta,NAC,30552,Cliente 6,Producto 107,100.0,145.45,741.0, USD ,14545.16,MXP,76.5,19.63,741.0,220.45,7650.27,Agosto
8.0,08/07/2019,Venta,NAC,30552,Cliente 6,Producto 107,200.0,145.45,1482.0, USD ,29090.32,MXP,76.5,19.63,1482.0,440.9,15300.54,Agosto
8.0,08/08/2019,Venta,NAC,30553,Cliente 95,Producto 125,500.0,182.66,91330.0, MXP ,91330.0,MXP,242.37,19.7,4637.15,1102.25,121182.95,Agosto
8.0,08/08/2019,Venta,NAC,30554,Cliente 95,Producto 118,150.0,270.0,40500.0, MXP ,40500.0,MXP,248.59,19.7,2056.33,330.675,37289.0,Agosto
8.0,08/08/2019,Venta,NAC,30562,Cliente 31,Producto 220,1000.0,95.72,4860.0, USD ,95719.2,MXP,53.34,19.7,4860.0,2204.5,53335.9,Agosto
8.0,08/08/2019,Venta,NAC,30556,Cliente 16,Producto 108,2000.0,187.5,19040.0, USD ,374998.59,MXP,98.85,19.7,19040.0,4409.0,197702.59,Agosto
8.0,08/08/2019,Venta,NAC,30556,Cliente 16,Producto 219,5712.0,68.74,19934.88, USD ,392623.47,MXP,51.79,19.7,19934.88,12592.104,295817.62,Agosto
8.0,08/08/2019,Venta,NAC,30556,Cliente 16,Producto 219,8160.0,68.74,28478.4, USD ,560890.69,MXP,51.79,19.7,28478.4,17988.72,422596.62,Agosto
